index,sales_id,order_id,product_id,price_per_unit,quantity_x,total_price,product_type,product_name,size,colour,price,quantity_y,description,customer_id,payment,order_date,delivery_date,delivery_time,customer_name,gender,age,home_address,zip_code,city,state,country,status,age_group
2857,2857,571,633,93,1,93,Jacket,Coach,L,red,115,80,"A red coloured, L sized, Coach Jacket",472,23645,2021-02-02,2021-02-10,8.0,fulan 472,Male,57,64 Aiden View RdSuite 085,4994,Parisianmouth,Queensland,Australia,Active,Adults
364,364,82,1042,90,3,270,Trousers,Relaxed Leg,M,indigo,95,45,"A indigo coloured, M sized, Relaxed Leg Trousers",927,32502,2021-02-02,2021-02-27,25.0,fulan 927,Male,61,868 Eliza CrescentSuite 085,1341,Ryanfurt,Victoria,Australia,Active,Adults
366,366,82,239,106,3,318,Shirt,Chambray,XL,indigo,105,61,"A indigo coloured, XL sized, Chambray Shirt",927,32502,2021-02-02,2021-02-27,25.0,fulan 927,Male,61,868 Eliza CrescentSuite 085,1341,Ryanfurt,Victoria,Australia,Active,Adults
4731,4731,949,870,113,1,113,Trousers,Chinos,XS,violet,100,72,"A violet coloured, XS sized, Chinos Trousers",244,50347,2021-02-02,2021-02-17,15.0,fulan 244,Male,38,36 Christian PlaceApt. 409,6354,Port Chelseaport,Victoria,Australia,Active,Adults
4732,4732,949,316,109,3,327,Shirt,Mandarin Collar,S,red,108,48,"A red coloured, S sized, Mandarin Collar Shirt",244,50347,2021-02-02,2021-02-17,15.0,fulan 244,Male,38,36 Christian PlaceApt. 409,6354,Port Chelseaport,Victoria,Australia,Active,Adults
2856,2856,571,417,119,3,357,Shirt,Casual Slim Fit,M,violet,113,46,"A violet coloured, M sized, Casual Slim Fit Shirt",472,23645,2021-02-02,2021-02-10,8.0,fulan 472,Male,57,64 Aiden View RdSuite 085,4994,Parisianmouth,Queensland,Australia,Active,Adults
4730,4730,949,827,117,1,117,Jacket,Shearling,M,blue,95,73,"A blue coloured, M sized, Shearling Jacket",244,50347,2021-02-02,2021-02-17,15.0,fulan 244,Male,38,36 Christian PlaceApt. 409,6354,Port Chelseaport,Victoria,Australia,Active,Adults
4728,4728,949,621,112,3,336,Jacket,Cardigan,S,indigo,118,61,"A indigo coloured, S sized, Cardigan Jacket",244,50347,2021-02-02,2021-02-17,15.0,fulan 244,Male,38,36 Christian PlaceApt. 409,6354,Port Chelseaport,Victoria,Australia,Active,Adults
259,259,58,883,94,2,188,Trousers,Cords,L,orange,113,74,"A orange coloured, L sized, Cords Trousers",332,42861,2021-02-02,2021-02-10,8.0,fulan 332,Male,75,011 Hamilton PlaceSuite 215,5702,East George,Northern Territory,Australia,Active,Seniors
258,258,58,1073,93,3,279,Trousers,Joggers,L,blue,94,75,"A blue coloured, L sized, Joggers Trousers",332,42861,2021-02-02,2021-02-10,8.0,fulan 332,Male,75,011 Hamilton PlaceSuite 215,5702,East George,Northern Territory,Australia,Active,Seniors
862,862,178,1023,90,1,90,Trousers,Relaxed Leg,L,orange,95,78,"A orange coloured, L sized, Relaxed Leg Trousers",236,31542,2021-02-02,2021-02-08,6.0,fulan 236,Prefer not to say,80,64 Phillips RunApt. 722,2752,East Sienna,New South Wales,Australia,Active,Seniors
687,687,145,1138,102,1,102,Trousers,Cargo Pants,L,green,106,42,"A green coloured, L sized, Cargo Pants Trousers",871,26358,2021-02-02,2021-02-10,8.0,fulan 871,Prefer not to say,48,174 Thomson StreetSuite 883,3471,Port Joshualand,Western Australia,Australia,Active,Adults
688,688,145,623,112,3,336,Jacket,Cardigan,L,indigo,118,40,"A indigo coloured, L sized, Cardigan Jacket",871,26358,2021-02-02,2021-02-10,8.0,fulan 871,Prefer not to say,48,174 Thomson StreetSuite 883,3471,Port Joshualand,Western Australia,Australia,Active,Adults
689,689,145,655,93,2,186,Jacket,Coach,XS,indigo,115,42,"A indigo coloured, XS sized, Coach Jacket",871,26358,2021-02-02,2021-02-10,8.0,fulan 871,Prefer not to say,48,174 Thomson StreetSuite 883,3471,Port Joshualand,Western Australia,Australia,Active,Adults
690,690,145,472,118,3,354,Jacket,Puffer,M,green,110,72,"A green coloured, M sized, Puffer Jacket",871,26358,2021-02-02,2021-02-10,8.0,fulan 871,Prefer not to say,48,174 Thomson StreetSuite 883,3471,Port Joshualand,Western Australia,Australia,Active,Adults
861,861,178,307,105,1,105,Shirt,Cuban Collar,M,indigo,93,58,"A indigo coloured, M sized, Cuban Collar Shirt",236,31542,2021-02-02,2021-02-08,6.0,fulan 236,Prefer not to say,80,64 Phillips RunApt. 722,2752,East Sienna,New South Wales,Australia,Active,Seniors
860,860,178,593,100,1,100,Jacket,Bomber,L,violet,90,68,"A violet coloured, L sized, Bomber Jacket",236,31542,2021-02-02,2021-02-08,6.0,fulan 236,Prefer not to say,80,64 Phillips RunApt. 722,2752,East Sienna,New South Wales,Australia,Active,Seniors
4733,4733,949,914,96,2,192,Trousers,Drawstring,XL,red,104,77,"A red coloured, XL sized, Drawstring Trousers",244,50347,2021-02-02,2021-02-17,15.0,fulan 244,Male,38,36 Christian PlaceApt. 409,6354,Port Chelseaport,Victoria,Australia,Active,Adults
2855,2855,571,299,105,3,315,Shirt,Cuban Collar,XL,green,93,60,"A green coloured, XL sized, Cuban Collar Shirt",472,23645,2021-02-02,2021-02-10,8.0,fulan 472,Male,57,64 Aiden View RdSuite 085,4994,Parisianmouth,Queensland,Australia,Active,Adults
4729,4729,949,850,113,1,113,Trousers,Chinos,XS,yellow,100,41,"A yellow coloured, XS sized, Chinos Trousers",244,50347,2021-02-02,2021-02-17,15.0,fulan 244,Male,38,36 Christian PlaceApt. 409,6354,Port Chelseaport,Victoria,Australia,Active,Adults
2853,2853,571,1082,93,2,186,Trousers,Joggers,M,violet,94,72,"A violet coloured, M sized, Joggers Trousers",472,23645,2021-02-02,2021-02-10,8.0,fulan 472,Male,57,64 Aiden View RdSuite 085,4994,Parisianmouth,Queensland,Australia,Active,Adults
2854,2854,571,845,113,2,226,Trousers,Chinos,XS,orange,100,53,"A orange coloured, XS sized, Chinos Trousers",472,23645,2021-02-02,2021-02-10,8.0,fulan 472,Male,57,64 Aiden View RdSuite 085,4994,Parisianmouth,Queensland,Australia,Active,Adults
2852,2852,571,509,102,3,306,Jacket,Windbreaker,XL,green,109,71,"A green coloured, XL sized, Windbreaker Jacket",472,23645,2021-02-02,2021-02-10,8.0,fulan 472,Male,57,64 Aiden View RdSuite 085,4994,Parisianmouth,Queensland,Australia,Active,Adults
4111,4111,816,214,106,1,106,Shirt,Chambray,XL,red,105,42,"A red coloured, XL sized, Chambray Shirt",620,32362,2021-02-02,2021-02-06,4.0,fulan 620,Male,35,150 Nate LoopApt. 614,902,Jettstad,Australian Capital Territory,Australia,Active,Adults
4110,4110,816,271,95,1,95,Shirt,Polo,S,indigo,117,50,"A indigo coloured, S sized, Polo Shirt",620,32362,2021-02-02,2021-02-06,4.0,fulan 620,Male,35,150 Nate LoopApt. 614,902,Jettstad,Australian Capital Territory,Australia,Active,Adults
4109,4109,816,460,118,1,118,Jacket,Puffer,XS,orange,110,47,"A orange coloured, XS sized, Puffer Jacket",620,32362,2021-02-02,2021-02-06,4.0,fulan 620,Male,35,150 Nate LoopApt. 614,902,Jettstad,Australian Capital Territory,Australia,Active,Adults
4106,4106,816,954,97,1,97,Trousers,Slim-Fit,XL,orange,119,78,"A orange coloured, XL sized, Slim-Fit Trousers",620,32362,2021-02-02,2021-02-06,4.0,fulan 620,Male,35,150 Nate LoopApt. 614,902,Jettstad,Australian Capital Territory,Australia,Active,Adults
4108,4108,816,1085,115,2,230,Trousers,Cropped,XS,red,99,75,"A red coloured, XS sized, Cropped Trousers",620,32362,2021-02-02,2021-02-06,4.0,fulan 620,Male,35,150 Nate LoopApt. 614,902,Jettstad,Australian Capital Territory,Australia,Active,Adults
4107,4107,816,595,112,3,336,Jacket,Cardigan,XS,red,118,51,"A red coloured, XS sized, Cardigan Jacket",620,32362,2021-02-02,2021-02-06,4.0,fulan 620,Male,35,150 Nate LoopApt. 614,902,Jettstad,Australian Capital Territory,Australia,Active,Adults
3703,3703,741,794,91,3,273,Jacket,Pullover,XL,blue,114,74,"A blue coloured, XL sized, Pullover Jacket",710,31913,2021-02-03,2021-02-17,14.0,fulan 710,Male,60,606 Lucy ParadeSuite 217,1666,Kulasville,New South Wales,Australia,Active,Adults
6,6,2,915,96,1,96,Trousers,Drawstring,XS,orange,104,41,"A orange coloured, XS sized, Drawstring Trousers",473,50490,2021-02-03,2021-02-13,10.0,fulan 473,Male,61,531 Schmitt BoulevardApt. 010,1744,Annaton,South Australia,Australia,Active,Adults
178,178,38,1015,90,2,180,Trousers,Relaxed Leg,XS,red,95,52,"A red coloured, XS sized, Relaxed Leg Trousers",809,46219,2021-02-03,2021-02-19,16.0,fulan 809,Prefer not to say,76,443 Holly AvenueSuite 631,8563,South Tyler,Tasmania,Australia,Active,Seniors
180,180,38,138,92,2,184,Shirt,Denim,L,violet,115,78,"A violet coloured, L sized, Denim Shirt",809,46219,2021-02-03,2021-02-19,16.0,fulan 809,Prefer not to say,76,443 Holly AvenueSuite 631,8563,South Tyler,Tasmania,Australia,Active,Seniors
7,7,2,686,113,1,113,Jacket,Parka,S,blue,119,72,"A blue coloured, S sized, Parka Jacket",473,50490,2021-02-03,2021-02-13,10.0,fulan 473,Male,61,531 Schmitt BoulevardApt. 010,1744,Annaton,South Australia,Australia,Active,Adults
8,8,2,1091,115,3,345,Trousers,Cropped,S,orange,99,78,"A orange coloured, S sized, Cropped Trousers",473,50490,2021-02-03,2021-02-13,10.0,fulan 473,Male,61,531 Schmitt BoulevardApt. 010,1744,Annaton,South Australia,Australia,Active,Adults
9,9,2,1196,105,1,105,Trousers,Pleated,S,orange,90,72,"A orange coloured, S sized, Pleated Trousers",473,50490,2021-02-03,2021-02-13,10.0,fulan 473,Male,61,531 Schmitt BoulevardApt. 010,1744,Annaton,South Australia,Australia,Active,Adults
11,11,2,1174,99,2,198,Trousers,High-Waisted,XL,green,98,78,"A green coloured, XL sized, High-Waisted Trousers",473,50490,2021-02-03,2021-02-13,10.0,fulan 473,Male,61,531 Schmitt BoulevardApt. 010,1744,Annaton,South Australia,Australia,Active,Adults
1977,1977,397,1181,99,2,198,Trousers,High-Waisted,S,indigo,98,79,"A indigo coloured, S sized, High-Waisted Trousers",446,33872,2021-02-03,2021-02-22,19.0,fulan 446,Prefer not to say,47,165 Hermiston LoopSuite 403,1552,North Lukeshire,Tasmania,Australia,Active,Adults
1978,1978,397,1080,93,2,186,Trousers,Joggers,XS,violet,94,50,"A violet coloured, XS sized, Joggers Trousers",446,33872,2021-02-03,2021-02-22,19.0,fulan 446,Prefer not to say,47,165 Hermiston LoopSuite 403,1552,North Lukeshire,Tasmania,Australia,Active,Adults
1979,1979,397,963,97,3,291,Trousers,Slim-Fit,L,green,119,43,"A green coloured, L sized, Slim-Fit Trousers",446,33872,2021-02-03,2021-02-22,19.0,fulan 446,Prefer not to say,47,165 Hermiston LoopSuite 403,1552,North Lukeshire,Tasmania,Australia,Active,Adults
3702,3702,741,917,96,1,96,Trousers,Drawstring,M,orange,104,76,"A orange coloured, M sized, Drawstring Trousers",710,31913,2021-02-03,2021-02-17,14.0,fulan 710,Male,60,606 Lucy ParadeSuite 217,1666,Kulasville,New South Wales,Australia,Active,Adults
179,179,38,503,102,1,102,Jacket,Windbreaker,L,yellow,109,70,"A yellow coloured, L sized, Windbreaker Jacket",809,46219,2021-02-03,2021-02-19,16.0,fulan 809,Prefer not to say,76,443 Holly AvenueSuite 631,8563,South Tyler,Tasmania,Australia,Active,Seniors
10,10,2,157,91,3,273,Shirt,Linen,M,green,116,42,"A green coloured, M sized, Linen Shirt",473,50490,2021-02-03,2021-02-13,10.0,fulan 473,Male,61,531 Schmitt BoulevardApt. 010,1744,Annaton,South Australia,Australia,Active,Adults
999,999,205,502,102,2,204,Jacket,Windbreaker,M,yellow,109,52,"A yellow coloured, M sized, Windbreaker Jacket",267,23779,2021-02-03,2021-02-04,1.0,fulan 267,Prefer not to say,45,03 Spencer MewsSuite 726,938,Lukefurt,Western Australia,Australia,Active,Adults
1000,1000,205,506,102,2,204,Jacket,Windbreaker,S,green,109,65,"A green coloured, S sized, Windbreaker Jacket",267,23779,2021-02-03,2021-02-04,1.0,fulan 267,Prefer not to say,45,03 Spencer MewsSuite 726,938,Lukefurt,Western Australia,Australia,Active,Adults
1001,1001,205,230,106,1,106,Shirt,Chambray,XS,blue,105,76,"A blue coloured, XS sized, Chambray Shirt",267,23779,2021-02-03,2021-02-04,1.0,fulan 267,Prefer not to say,45,03 Spencer MewsSuite 726,938,Lukefurt,Western Australia,Australia,Active,Adults
2590,2590,520,465,118,2,236,Jacket,Puffer,XS,yellow,110,55,"A yellow coloured, XS sized, Puffer Jacket",679,13400,2021-02-04,2021-03-01,25.0,fulan 679,Prefer not to say,76,7219 Charlotte SummitSuite 507,1971,Cameronton,Western Australia,Australia,Active,Seniors
4942,4942,988,236,106,2,212,Shirt,Chambray,S,indigo,105,59,"A indigo coloured, S sized, Chambray Shirt",496,27204,2021-02-04,2021-02-16,12.0,fulan 496,Prefer not to say,32,35 Barrows RunApt. 970,3261,Evansburgh,South Australia,Australia,Active,Adults
2588,2588,520,1136,102,2,204,Trousers,Cargo Pants,S,green,106,79,"A green coloured, S sized, Cargo Pants Trousers",679,13400,2021-02-04,2021-03-01,25.0,fulan 679,Prefer not to say,76,7219 Charlotte SummitSuite 507,1971,Cameronton,Western Australia,Australia,Active,Seniors
4939,4939,988,532,98,2,196,Jacket,Leather,M,orange,113,80,"A orange coloured, M sized, Leather Jacket",496,27204,2021-02-04,2021-02-16,12.0,fulan 496,Prefer not to say,32,35 Barrows RunApt. 970,3261,Evansburgh,South Australia,Australia,Active,Adults
2589,2589,520,30,96,3,288,Shirt,Oxford Cloth,XS,violet,114,74,"A violet coloured, XS sized, Oxford Cloth Shirt",679,13400,2021-02-04,2021-03-01,25.0,fulan 679,Prefer not to say,76,7219 Charlotte SummitSuite 507,1971,Cameronton,Western Australia,Australia,Active,Seniors
2591,2591,520,1091,115,2,230,Trousers,Cropped,S,orange,99,78,"A orange coloured, S sized, Cropped Trousers",679,13400,2021-02-04,2021-03-01,25.0,fulan 679,Prefer not to say,76,7219 Charlotte SummitSuite 507,1971,Cameronton,Western Australia,Australia,Active,Seniors
2592,2592,520,975,97,1,97,Trousers,Slim-Fit,XS,violet,119,70,"A violet coloured, XS sized, Slim-Fit Trousers",679,13400,2021-02-04,2021-03-01,25.0,fulan 679,Prefer not to say,76,7219 Charlotte SummitSuite 507,1971,Cameronton,Western Australia,Australia,Active,Seniors
515,515,112,1245,112,1,112,Trousers,Tracksuit Bottoms,XS,blue,91,42,"A blue coloured, XS sized, Tracksuit Bottoms Trousers",75,46956,2021-02-04,2021-02-17,13.0,fulan 75,Prefer not to say,75,96 Caitlin HillSuite 366,9777,Smythland,South Australia,Australia,Active,Seniors
514,514,112,259,95,1,95,Shirt,Polo,XL,yellow,117,46,"A yellow coloured, XL sized, Polo Shirt",75,46956,2021-02-04,2021-02-17,13.0,fulan 75,Prefer not to say,75,96 Caitlin HillSuite 366,9777,Smythland,South Australia,Australia,Active,Seniors
2587,2587,520,920,96,2,192,Trousers,Drawstring,XS,yellow,104,41,"A yellow coloured, XS sized, Drawstring Trousers",679,13400,2021-02-04,2021-03-01,25.0,fulan 679,Prefer not to say,76,7219 Charlotte SummitSuite 507,1971,Cameronton,Western Australia,Australia,Active,Seniors
4943,4943,988,639,93,3,279,Jacket,Coach,XL,orange,115,46,"A orange coloured, XL sized, Coach Jacket",496,27204,2021-02-04,2021-02-16,12.0,fulan 496,Prefer not to say,32,35 Barrows RunApt. 970,3261,Evansburgh,South Australia,Australia,Active,Adults
2593,2593,520,138,92,1,92,Shirt,Denim,L,violet,115,78,"A violet coloured, L sized, Denim Shirt",679,13400,2021-02-04,2021-03-01,25.0,fulan 679,Prefer not to say,76,7219 Charlotte SummitSuite 507,1971,Cameronton,Western Australia,Australia,Active,Seniors
4944,4944,988,732,119,2,238,Jacket,Trench Coat,M,violet,112,61,"A violet coloured, M sized, Trench Coat Jacket",496,27204,2021-02-04,2021-02-16,12.0,fulan 496,Prefer not to say,32,35 Barrows RunApt. 970,3261,Evansburgh,South Australia,Australia,Active,Adults
2595,2595,520,1052,93,2,186,Trousers,Joggers,M,red,94,43,"A red coloured, M sized, Joggers Trousers",679,13400,2021-02-04,2021-03-01,25.0,fulan 679,Prefer not to say,76,7219 Charlotte SummitSuite 507,1971,Cameronton,Western Australia,Australia,Active,Seniors
4941,4941,988,798,91,2,182,Jacket,Pullover,l,indigo,114,50,"A indigo coloured, L sized, Pullover Jacket",496,27204,2021-02-04,2021-02-16,12.0,fulan 496,Prefer not to say,32,35 Barrows RunApt. 970,3261,Evansburgh,South Australia,Australia,Active,Adults
4940,4940,988,22,96,1,96,Shirt,Oxford Cloth,M,blue,114,57,"A blue coloured, M sized, Oxford Cloth Shirt",496,27204,2021-02-04,2021-02-16,12.0,fulan 496,Prefer not to say,32,35 Barrows RunApt. 970,3261,Evansburgh,South Australia,Australia,Active,Adults
510,510,112,401,119,2,238,Shirt,Casual Slim Fit,S,green,113,72,"A green coloured, S sized, Casual Slim Fit Shirt",75,46956,2021-02-04,2021-02-17,13.0,fulan 75,Prefer not to say,75,96 Caitlin HillSuite 366,9777,Smythland,South Australia,Australia,Active,Seniors
2594,2594,520,954,97,3,291,Trousers,Slim-Fit,XL,orange,119,78,"A orange coloured, XL sized, Slim-Fit Trousers",679,13400,2021-02-04,2021-03-01,25.0,fulan 679,Prefer not to say,76,7219 Charlotte SummitSuite 507,1971,Cameronton,Western Australia,Australia,Active,Seniors
2596,2596,520,204,98,1,98,Shirt,Camp Collared,XL,indigo,112,42,"A indigo coloured, XL sized, Camp Collared Shirt",679,13400,2021-02-04,2021-03-01,25.0,fulan 679,Prefer not to say,76,7219 Charlotte SummitSuite 507,1971,Cameronton,Western Australia,Australia,Active,Seniors
512,512,112,884,94,3,282,Trousers,Cords,XL,orange,113,72,"A orange coloured, XL sized, Cords Trousers",75,46956,2021-02-04,2021-02-17,13.0,fulan 75,Prefer not to say,75,96 Caitlin HillSuite 366,9777,Smythland,South Australia,Australia,Active,Seniors
511,511,112,1166,99,1,99,Trousers,High-Waisted,S,yellow,98,56,"A yellow coloured, S sized, High-Waisted Trousers",75,46956,2021-02-04,2021-02-17,13.0,fulan 75,Prefer not to say,75,96 Caitlin HillSuite 366,9777,Smythland,South Australia,Australia,Active,Seniors
513,513,112,755,109,2,218,Jacket,Peacoat,XS,blue,102,48,"A blue coloured, XS sized, Peacoat Jacket",75,46956,2021-02-04,2021-02-17,13.0,fulan 75,Prefer not to say,75,96 Caitlin HillSuite 366,9777,Smythland,South Australia,Australia,Active,Seniors
267,267,60,913,96,1,96,Trousers,Drawstring,L,red,104,73,"A red coloured, L sized, Drawstring Trousers",301,31491,2021-02-05,2021-02-28,23.0,fulan 301,Prefer not to say,47,0462 Fisher TrackSuite 627,9359,New Sienna,South Australia,Australia,Active,Adults
3701,3701,740,704,119,2,238,Jacket,Trench Coat,XL,red,112,40,"A red coloured, XL sized, Trench Coat Jacket",178,58226,2021-02-05,2021-02-10,5.0,fulan 178,Prefer not to say,51,7504 Phoebe RoadApt. 552,6282,Lewiston,Australian Capital Territory,Australia,Active,Adults
3697,3697,740,396,119,3,357,Shirt,Casual Slim Fit,S,yellow,113,45,"A yellow coloured, S sized, Casual Slim Fit Shirt",178,58226,2021-02-05,2021-02-10,5.0,fulan 178,Prefer not to say,51,7504 Phoebe RoadApt. 552,6282,Lewiston,Australian Capital Territory,Australia,Active,Adults
268,268,60,451,107,3,321,Jacket,Denim,S,violet,92,73,"A violet coloured, S sized, Denim Jacket",301,31491,2021-02-05,2021-02-28,23.0,fulan 301,Prefer not to say,47,0462 Fisher TrackSuite 627,9359,New Sienna,South Australia,Australia,Active,Adults
1300,1300,269,1210,105,3,315,Trousers,Pleated,XS,blue,90,62,"A blue coloured, XS sized, Pleated Trousers",89,21446,2021-02-05,2021-02-22,17.0,fulan 89,Female,51,1290 Koch GroveApt. 799,1443,Lake Hannah,Queensland,Australia,Active,Adults
264,264,60,926,96,1,96,Trousers,Drawstring,S,green,104,73,"A green coloured, S sized, Drawstring Trousers",301,31491,2021-02-05,2021-02-28,23.0,fulan 301,Prefer not to say,47,0462 Fisher TrackSuite 627,9359,New Sienna,South Australia,Australia,Active,Adults
3340,3340,673,1013,106,3,318,Trousers,Wool,L,violet,111,61,"A violet coloured, L sized, Wool Trousers",326,34789,2021-02-05,2021-02-19,14.0,fulan 326,Prefer not to say,54,624 Bode TrailSuite 795,6294,New Masonport,Northern Territory,Australia,Active,Adults
3339,3339,673,524,102,2,204,Jacket,Windbreaker,XL,violet,109,54,"A violet coloured, XL sized, Windbreaker Jacket",326,34789,2021-02-05,2021-02-19,14.0,fulan 326,Prefer not to say,54,624 Bode TrailSuite 795,6294,New Masonport,Northern Territory,Australia,Active,Adults
3698,3698,740,31,96,2,192,Shirt,Oxford Cloth,S,violet,114,41,"A violet coloured, S sized, Oxford Cloth Shirt",178,58226,2021-02-05,2021-02-10,5.0,fulan 178,Prefer not to say,51,7504 Phoebe RoadApt. 552,6282,Lewiston,Australian Capital Territory,Australia,Active,Adults
3700,3700,740,1076,93,2,186,Trousers,Joggers,S,indigo,94,56,"A indigo coloured, S sized, Joggers Trousers",178,58226,2021-02-05,2021-02-10,5.0,fulan 178,Prefer not to say,51,7504 Phoebe RoadApt. 552,6282,Lewiston,Australian Capital Territory,Australia,Active,Adults
3699,3699,740,990,106,1,106,Trousers,Wool,XS,yellow,111,67,"A yellow coloured, XS sized, Wool Trousers",178,58226,2021-02-05,2021-02-10,5.0,fulan 178,Prefer not to say,51,7504 Phoebe RoadApt. 552,6282,Lewiston,Australian Capital Territory,Australia,Active,Adults
